연월,observed,trend,seasonal,resid
2009-11-01,509.182963321412,521.0465090618687,1.004598239439377,0.9727583355996271
2009-12-01,542.4810530514559,518.0873583836525,1.009316712936572,1.037418800956086
2010-01-01,553.6130536130537,515.7605553001242,0.998659869233952,1.0748320269896479
2010-02-01,520.3888345371662,513.7360846558804,0.99387228904132,1.0191950750815206
2010-03-01,506.001412096964,511.56685395101715,0.9848215115938648,1.0043655434526915
2010-04-01,480.3683706943685,510.8083138113311,0.9891786965942571,0.9506960561343392
2010-05-01,485.8327104708841,512.2633458948612,1.0048086859112426,0.9438654508583754
2010-06-01,500.7585019570124,513.1547056441839,1.0158963779110957,0.9605735057931646
2010-07-01,513.7268763991988,511.40143738509727,1.0057705658414464,0.998783642276717
2010-08-01,512.9337015740782,509.1651805508877,0.9988500588683323,1.008561158180517
2010-09-01,495.0913955429587,507.71875326096534,0.9973448488819949,0.9777252355322816
2010-10-01,511.9366563710517,507.49206404970863,0.9968821437465463,1.011912953462976
2010-11-01,538.8722055388722,508.24259575508427,1.004598239439377,1.0554126872647056
2010-12-01,534.184444817739,508.1220890779108,1.009316712936572,1.0415873524832335
2011-01-01,519.831223628692,507.3874138891153,0.998659869233952,1.0259001032341912
2011-02-01,500.5005005005005,506.00057135904416,0.99387228904132,0.9952287813294174
2011-03-01,491.1754911754912,504.8007878151613,0.9848215115938648,0.9880049892809274
2011-04-01,489.7537505456827,504.2546356760739,0.9891786965942571,0.9818680232225849
2011-05-01,494.460091548584,502.01425330077217,1.0048086859112426,0.9802386365482152
2011-06-01,489.2389606271489,499.08554029765065,1.0158963779110957,0.9649318363356444
2011-07-01,507.6142131979696,496.6593831926572,1.0057705658414464,1.016193019442355
2011-08-01,485.7621440536013,494.6542728868268,0.9988500588683323,0.983154117277198
2011-09-01,493.468148010248,493.4050799612606,0.9973448488819949,1.0027903820544142
2011-10-01,500.4522525656636,492.7396865994065,0.9968821437465463,1.0188289771039194
2011-11-01,496.58743233702046,492.7638182150223,1.004598239439377,1.0031468176784535
2011-12-01,506.1801059446733,492.2144479731951,1.009316712936572,1.0188804995642338
2012-01-01,489.6077919819115,490.00371039022536,0.998659869233952,1.0005328542270173
2012-02-01,482.6012848073515,487.4098577723951,0.99387228904132,0.9962391016319703
2012-03-01,479.0940766550523,485.865405441509,0.9848215115938648,1.001260993438689
2012-04-01,485.8657243816254,484.85804200440833,0.9891786965942571,1.0130407249836655
2012-05-01,498.92727648741817,484.03412245735944,1.0048086859112426,1.0258358875908504
2012-06-01,471.5868898844613,483.3337736022946,1.0158963779110957,0.9604287858545514
2012-07-01,472.20858194938535,482.8775606033731,1.0057705658414464,0.9722947256215568
2012-08-01,458.9153124742595,483.6966745539522,0.9988500588683323,0.9498590124559443
2012-09-01,483.2481236483229,484.8721039150207,0.9973448488819949,0.9993040070100754
2012-10-01,486.495554437175,485.1377308333977,0.9968821437465463,1.0059352028411142
2012-11-01,490.7700613363336,484.4903990635405,1.004598239439377,1.008324856961992
2012-12-01,495.1891044238065,484.0092144829868,1.009316712936572,1.0136545776878512
2013-01-01,489.6496815286624,483.2685355472917,0.998659869233952,1.014563789349233
2013-02-01,502.2181300744957,482.5474936657736,0.99387228904132,1.0471809681387525
2013-03-01,487.6875360535534,482.1399129375513,0.9848215115938648,1.0270960165192835
2013-04-01,483.6473110241722,481.55528681704146,0.9891786965942571,1.015331517834961
2013-05-01,485.60972736829706,481.6186567226939,1.0048086859112426,1.0034614548397585
2013-06-01,473.3560090702948,482.22368006374995,1.0158963779110957,0.9662509852947855
2013-07-01,452.66316830687214,483.5037084475554,1.0057705658414464,0.930842979628118
2013-08-01,461.15572096033657,484.3135247716215,0.9988500588683323,0.9532804883525496
2013-09-01,471.22577768491,484.1867784913019,0.9973448488819949,0.9758223587022886
2013-10-01,484.4868735083532,484.13330119426774,0.9968821437465463,1.003860212008063
2013-11-01,494.2996200008125,484.41268395024616,1.004598239439377,1.0157395374500136
2013-12-01,506.1801059446733,485.40421543500725,1.009316712936572,1.0331754168929574
2014-01-01,509.3793612191242,487.9664892291011,0.998659869233952,1.045282664853109
2014-02-01,501.9240421616195,491.5353727785757,0.99387228904132,1.0274309407799322
2014-03-01,484.9397132387599,494.5970326669928,0.9848215115938648,0.9955858568298382
2014-04-01,485.11167871014686,496.7546950842125,0.9891786965942571,0.9872451182560538
2014-05-01,490.850545825807,497.7938822041239,1.0048086859112426,0.9813328629180342
2014-06-01,491.91194624704815,498.43377310364804,1.0158963779110957,0.971472465807569
2014-07-01,495.6018021883716,498.87165371116794,1.0057705658414464,0.9877456541434257
2014-08-01,503.87029226622735,499.2338231731557,0.9988500588683323,1.0104491264260624
2014-09-01,501.9910437010308,500.80707563115794,0.9973448488819949,1.0050326336130837
2014-10-01,505.5055055055056,503.44637101325145,0.9968821437465463,1.007230476979247
2014-11-01,498.221478881534,506.1256387036164,1.004598239439377,0.9798772980140829
2014-12-01,517.6156286525296,508.32516070581414,1.009316712936572,1.0088772049192687
2015-01-01,508.452973091745,510.2765509375556,0.998659869233952,0.997763428498453
2015-02-01,511.5424973767052,512.0389054142778,0.99387228904132,1.0051900407473588
2015-03-01,513.0793170157289,514.3954479460409,0.9848215115938648,1.0128143939916956
2015-04-01,520.3151641034218,518.0470578671811,0.9891786965942571,1.0153657667599492
2015-05-01,519.9494850012893,523.1602908862848,1.0048086859112426,0.9891063709260071
2015-06-01,515.6015351243117,527.5798589931395,1.0158963779110957,0.9620033455285386
2015-07-01,518.7455788729073,530.3082497996486,1.0057705658414464,0.9725839610709972
2015-08-01,523.023023023023,532.9624645784431,0.9988500588683323,0.9824803732614787
2015-09-01,539.3953337065486,535.7503061022114,0.9973448488819949,1.009483926443552
2015-10-01,555.7398536073542,540.0045096085518,0.9968821437465463,1.032358026506607
2015-11-01,570.704723238171,545.8116576797852,1.004598239439377,1.0408214810288237
2015-12-01,551.2020188604064,551.9209565930141,1.009316712936572,0.9894787010303283
2016-01-01,540.3479622400847,557.612577864528,0.998659869233952,0.9703387125541916
2016-02-01,543.3486629194344,563.0144189602746,0.99387228904132,0.9710207340464002
2016-03-01,548.1813480434408,568.182359166086,0.9848215115938648,0.9796681353755217
2016-04-01,587.3140172278778,572.3767376970902,0.9891786965942571,1.0373221140934499
2016-05-01,592.3221855864343,574.7641837394049,1.0048086859112426,1.0256163169281314
2016-06-01,589.8520084566596,576.7419113175072,1.0158963779110957,1.0067279780749414
2016-07-01,581.094016056896,580.0995917004573,1.0057705658414464,0.9959669376128735
2016-08-01,590.318772136954,584.6047519289181,0.9988500588683323,1.0109366773690482
2016-09-01,596.1301495320878,590.0299223671193,0.9973448488819949,1.0130285877199519
2016-10-01,599.6701225259189,595.2375440274124,0.9968821437465463,1.0105976369354688
2016-11-01,584.0731593351579,600.9955498599375,1.004598239439377,0.9673944245299005
2016-12-01,585.299044637874,605.9170360818516,1.009316712936572,0.9570556406008872
2017-01-01,586.8352656534171,610.3666992114242,0.998659869233952,0.9627372491783696
2017-02-01,604.9852049891631,614.5917271258226,0.99387228904132,0.9904383823359981
2017-03-01,616.7488964905422,619.395513743742,0.9848215115938648,1.0110736664323456
2017-04-01,643.7293886278092,626.8848122975403,0.9891786965942571,1.0381039269657644
2017-05-01,674.0989541671051,636.981467700353,1.0048086859112426,1.053206366190013
2017-06-01,626.1909092019304,649.7147205917174,1.0158963779110957,0.9487125372534124
2017-07-01,651.5470304213679,662.4305962864702,1.0057705658414464,0.9779270623657663
2017-08-01,621.2664277180406,671.4191085367728,0.9988500588683323,0.9263687346924517
2017-09-01,680.4733727810651,675.477698893162,0.9973448488819949,1.0100776732180676
2017-10-01,695.0700645681007,676.7971292815386,0.9968821437465463,1.030211182756594
2017-11-01,730.9929469604853,675.9253834601043,1.004598239439377,1.0765197896031768
2017-12-01,743.9773264052905,676.1834508346991,1.009316712936572,1.0901034094996618
2018-01-01,733.3380005600671,680.2220048299497,0.998659869233952,1.0795329803630862
2018-02-01,674.2067640897742,687.719634632195,0.99387228904132,0.9863955395077729
2018-03-01,644.9335059432741,694.0575187125554,0.9848215115938648,0.9435435508574025
2018-04-01,647.2111084961167,696.2614995956413,0.9891786965942571,0.9397207723942514
2018-05-01,649.6953345843772,695.8419996228541,1.0048086859112426,0.929213967309925
2018-06-01,656.78814577493,693.0155972234643,1.0158963779110957,0.9328952562839316
2018-07-01,717.8750897343863,690.5282137463763,1.0057705658414464,1.0336381595028274
2018-08-01,734.8814836589081,692.3442405398384,0.9988500588683323,1.0626614390989149
2018-09-01,718.9675347688424,698.9244952080808,0.9973448488819949,1.0314155380958046
2018-10-01,709.4714437743881,710.1123221635096,0.9968821437465463,1.002222282167483
2018-11-01,706.523568407303,727.8199249343427,1.004598239439377,0.9662962636726898
2018-12-01,700.6130473731174,751.1007434505879,1.009316712936572,0.9241714849018459
2019-01-01,717.005076142132,772.8803675557539,0.998659869233952,0.928950037129651
2019-02-01,734.1243315508021,787.9597987205464,0.99387228904132,0.9374216424935198
2019-03-01,742.9420505200594,802.0217468314887,0.9848215115938648,0.9406136338282423
2019-04-01,817.7104108496211,818.7519664212033,0.9891786965942571,1.0096536425132696
2019-05-01,904.1784987308688,836.5041044099855,1.0048086859112426,1.0757286082121542
2019-06-01,961.0446260183204,852.9554018418219,1.0158963779110957,1.1090926282611506
2019-07-01,936.3295880149814,864.1332785312391,1.0057705658414464,1.0773308469412384
2019-08-01,878.3333333333334,871.6799064168667,0.9988500588683323,1.0087929310994077
2019-09-01,913.002439757032,877.7863571594302,0.9973448488819949,1.0428882214724369
2019-10-01,916.9618089393496,879.7876705946358,0.9968821437465463,1.045513294267698
2019-11-01,925.084514973116,879.4331393120802,1.004598239439377,1.0470952071130606
2019-12-01,876.8832391713748,880.2045551345615,1.009316712936572,0.9870307720621623
2020-01-01,809.0039248898873,883.7505785811416,0.998659869233952,0.9166495281064386
2020-02-01,823.2445520581115,894.6520003229556,0.99387228904132,0.9258574941861432
2020-03-01,800.376647834275,909.4650447703627,0.9848215115938648,0.8936158658867236
2020-04-01,808.3073359803366,921.8162142895193,0.9891786965942571,0.8864564877446415
2020-05-01,905.0728228188228,935.7444232755491,1.0048086859112426,0.9625934365634781
2020-06-01,978.664281669915,956.3463206849506,1.0158963779110957,1.0073238922500842
2020-07-01,1003.8144950813088,984.0754811051879,1.0057705658414464,1.014205893019263
2020-08-01,1072.4825480705413,1013.4073804128942,0.9988500588683323,1.059511979549427
2020-09-01,1074.3662917575962,1041.247725664326,0.9973448488819949,1.0345535114536917
2020-10-01,1052.0260253985443,1070.976749958703,0.9968821437465463,0.9853774604543996
2020-11-01,1124.2973141786383,1098.5388826155809,1.004598239439377,1.0187633835753716
2020-12-01,1172.1159777914868,1118.6715698867667,1.009316712936572,1.038103177750907
2021-01-01,1179.2710363554702,1136.5464449555689,0.998659869233952,1.0389839673938033
2021-02-01,1156.9430239774824,1154.784116535341,0.99387228904132,1.008046551270058
2021-03-01,1134.846461949266,1174.3943134578965,0.9848215115938648,0.9812183059433088
2021-04-01,1187.3341049303965,1195.3845667263236,0.9891786965942571,1.0041313896019763
2021-05-01,1187.5372376338291,1209.7654829922203,1.0048086859112426,0.976928247020704
2021-06-01,1179.3843613633685,1216.8001098157174,1.0158963779110957,0.9540842192917238
2021-07-01,1232.0914170391052,1216.9716233048293,1.0057705658414464,1.0066153733426353
2021-08-01,1281.9097440272735,1214.7752981283666,0.9988500588683323,1.0564797982392318
2021-09-01,1335.5838219421953,1218.9045008959022,0.9973448488819949,1.0986418037983547
2021-10-01,1294.574573656192,1225.6358012131539,0.9968821437465463,1.0595508826975268
2021-11-01,1226.890756302521,1227.776562148738,1.004598239439377,0.9947046383620464
2021-12-01,1238.353579431537,1231.7103008292772,1.009316712936572,0.9961130406072828
2022-01-01,1117.1497584541064,1232.7671619076966,0.998659869233952,0.9074291795075088
2022-02-01,1166.3524976437325,1223.7620822231186,0.99387228904132,0.9589638793983113
2022-03-01,1224.5378547038738,1204.929737026611,0.9848215115938648,1.0319364816351413
2022-04-01,1259.1939197898323,1181.4083421709686,0.9891786965942571,1.0775013678663246
2022-05-01,1167.0556852284096,1168.569427921911,1.0048086859112426,0.9939251451070705
2022-06-01,1294.275642101729,1160.8344008121946,1.0158963779110957,1.097506488075335
2022-07-01,1142.5648021828104,1158.1676149686086,1.0057705658414464,0.9808678558669912
2022-08-01,1155.314446453687,1162.1871309551386,0.9988500588683323,0.9952308787061386
2022-09-01,1010.202834799609,1164.4373883308158,0.9973448488819949,0.8698554571089054
2022-10-01,1055.4420842633567,1162.1758608966186,0.9968821437465463,0.9110007604356558
2022-11-01,1157.8893037179776,1162.9272298064516,1.004598239439377,0.9911105287078686
2022-12-01,1121.7143813828898,1164.931934562029,1.009316712936572,0.9540129554789281
2023-01-01,1169.7860962566845,1168.32442363111,0.998659869233952,1.002594692534596
2023-02-01,1210.184543517877,1177.0578613579748,0.99387228904132,1.0344826416573947
2023-03-01,1234.7119858459746,1190.4083561225666,0.9848215115938648,1.0532032022282105
2023-04-01,1194.743130227001,1203.2734708731282,0.9891786965942571,1.0037728521673175
2023-05-01,1249.5393286272356,1205.7924192448377,1.0048086859112426,1.0313213302818645
2023-06-01,1259.9049128367672,1207.2098236723614,1.0158963779110957,1.027319653625043
2023-07-01,1258.3552691057123,1210.4931275665635,1.0057705658414464,1.0335750619154862
2023-08-01,1249.1264849755416,1211.1067522230585,0.9988500588683323,1.0325799590383735
2023-09-01,1236.8026706279538,1210.9263644918074,0.9973448488819949,1.0240881257879242
2023-10-01,1137.6050024484875,1214.804736068607,0.9968821437465463,0.9393797626187167
2023-11-01,1136.1811464538723,1222.066203750385,1.004598239439377,0.9254659225989668
2023-12-01,1177.4402449075708,1231.8408381465388,1.009316712936572,0.9470149030361164
2024-01-01,1192.8595261928597,1242.4135555947528,0.998659869233952,0.9614031123180645
2024-02-01,1201.8381053375751,1248.6621338340783,0.99387228904132,0.9684349312458095
2024-03-01,1238.729118476252,1250.7777565133579,0.9848215115938648,1.0056310423383108
2024-04-01,1283.8069154399177,1255.8688371874193,0.9891786965942571,1.0334290654709708
2024-05-01,1334.7507677769904,1268.9589881915374,1.0048086859112426,1.0468132534441053
2024-06-01,1409.2846991946944,1282.662957306631,1.0158963779110957,1.0815255213131996
2024-07-01,1362.7207015049175,1296.4578527709036,1.0057705658414464,1.0450799820040615
2024-08-01,1294.7269303201508,1319.847073450029,0.9988500588683323,0.9820967369768765
2024-09-01,1241.977169586061,1347.6728229686976,0.9973448488819949,0.9240251524458959
2024-10-01,1254.616439667859,1361.5036535924633,0.9968821437465463,0.9243753289717915
2024-11-01,1333.3333333333333,1363.7749530152612,1.004598239439377,0.9732033919393615
2024-12-01,1309.1833167903485,1366.2836135144537,1.009316712936572,0.94936264217421
2025-01-01,1392.1939454526273,1365.3814487347595,0.998659869233952,1.0210056481649603
2025-02-01,1563.8449823768167,1361.7933546166537,0.99387228904132,1.1554519998848212
2025-03-01,1544.5402298850574,1368.4578513896083,0.9848215115938648,1.1460676993995471
2025-04-01,1309.935739001483,1382.5593147181087,0.9891786965942571,0.957836679651572
2025-05-01,1363.1331303625795,1388.1706078207394,1.0048086859112426,0.9772643313070389
2025-06-01,1441.1101885897283,1385.1640374258232,1.0158963779110957,1.0241099111200196
2025-07-01,1309.2432573972244,,1.0057705658414464,
2025-08-01,1262.0901155933002,,0.9988500588683323,
2025-09-01,1434.5619068638268,,0.9973448488819949,
2025-10-01,1400.466822274091,,0.9968821437465463,
2025-11-01,1322.1539851902448,,1.004598239439377,
2025-12-01,1248.2049754554505,,1.009316712936572,
